Date,Close,Open,High,Low,Change,Volume
2020-10-20,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-19,1.6,1.6,1.6,1.6,0.0,100.0
2020-10-16,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-15,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-14,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-13,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-12,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-09,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-08,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-07,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-06,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-05,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-02,1.6,1.6,1.6,1.6,0.0,0.0
2020-10-01,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-30,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-29,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-28,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-25,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-24,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-23,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-22,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-21,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-18,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-17,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-16,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-15,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-14,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-11,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-10,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-09,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-08,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-07,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-04,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-03,1.6,1.6,1.6,1.6,0.0,0.0
2020-09-01,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-31,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-28,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-27,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-26,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-25,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-24,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-21,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-20,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-19,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-18,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-17,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-14,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-13,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-12,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-11,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-10,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-07,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-06,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-05,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-04,1.6,1.6,1.6,1.6,0.0,0.0
2020-08-03,1.6,1.6,1.6,1.6,0.0,0.0
2020-07-31,1.6,1.6,1.6,1.6,0.0,0.0
2020-07-30,1.6,1.6,1.6,1.6,0.0,0.0
2020-07-29,1.6,1.6,1.6,1.6,0.0,0.0
2020-07-28,1.6,1.6,1.6,1.6,0.0,0.0
2020-07-27,1.6,1.6,1.6,1.6,0.0,0.0
2020-07-24,1.6,1.6,1.6,1.6,0.0,0.0
2020-07-23,1.6,1.6,1.6,1.6,0.0,0.0
2020-07-22,1.6,1.6,1.6,1.6,0.0,0.0
2020-07-21,1.6,1.6,1.6,1.6,0.4,100.0
2020-07-20,1.2,1.2,1.2,1.2,0.0,0.0
2020-07-17,1.2,1.2,1.2,1.2,0.0,0.0
2020-07-16,1.2,1.2,1.2,1.2,0.0,0.0
2020-07-15,1.2,1.2,1.2,1.2,0.0,0.0
2020-07-14,1.2,1.2,1.2,1.2,0.0,0.0
2020-07-13,1.2,1.2,1.2,1.2,0.0,0.0
2020-07-10,1.2,1.2,1.2,1.2,0.0,0.0
2020-07-09,1.2,1.2,1.2,1.2,0.0,0.0
2020-07-08,1.2,1.2,1.2,1.2,0.0,0.0
2020-07-07,1.2,1.2,1.2,1.2,0.0,0.0
2020-07-06,1.2,1.2,1.2,1.2,0.0,0.0
2020-07-03,1.2,1.2,1.2,1.2,0.0,0.0
2020-07-02,1.2,1.2,1.2,1.2,0.0,0.0
2020-07-01,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-30,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-29,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-26,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-25,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-24,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-23,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-22,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-19,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-18,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-17,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-16,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-15,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-12,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-11,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-10,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-09,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-08,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-05,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-04,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-03,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-02,1.2,1.2,1.2,1.2,0.0,0.0
2020-06-01,1.2,1.2,1.2,1.2,0.0,0.0
2020-05-29,1.2,1.2,1.2,1.2,0.0,0.0
2020-05-28,1.2,1.2,1.2,1.2,0.0,0.0
2020-05-27,1.2,1.2,1.2,1.2,0.0,0.0
2020-05-26,1.2,1.2,1.2,1.2,0.0,0.0
2020-05-25,1.2,1.2,1.2,1.2,0.0,0.0
2020-05-22,1.2,1.2,1.2,1.2,0.0,0.0
2020-05-21,1.2,1.2,1.2,1.2,0.0,0.0
